"ght_id","filepath","library","module","func_name","module_type","type","sub_type","approach_name"
"5550042014014335433","MAR_adult.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","MAR_compas.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","MAR_compas.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","MAR_compas.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","MAR_compas.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","MNAR_adult.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","MNAR_adult.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","MNAR_adult.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","MNAR_adult.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","MNAR_compas.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","MNAR_compas.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","MNAR_compas.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","MNAR_compas.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","comb_compas_before_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","comb_compas_before_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","comb_compas_before_fix.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","comb_compas_before_fix.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","comb_compas_stratified_resample.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","comb_compas_stratified_resample.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","comb_compas_stratified_resample.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","comb_compas_stratified_resample.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","comb_compas_unif_resample.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","comb_compas_unif_resample.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","comb_compas_unif_resample.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","comb_compas_unif_resample.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","selection_adult_after_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","selection_adult_after_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","selection_adult_after_fix.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","selection_adult_after_fix.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","selection_adult_before_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","selection_adult_before_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","selection_adult_before_fix.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","selection_adult_before_fix.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","selection_compas_after_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","selection_compas_after_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","selection_compas_after_fix.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","selection_compas_after_fix.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5550042014014335433","selection_compas_before_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc.OptimPreproc","OptimPreproc","algorithm","pre","Data transformation","Optimized preprocessing"
"5550042014014335433","selection_compas_before_fix.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.opt_tools.OptTools","OptTools","mitigation","utility","NA","NA"
"5550042014014335433","selection_compas_before_fix.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5550042014014335433","selection_compas_before_fix.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5567639903435895443","docs/source/conf.py","aif360","aif360","__file__","utility","NA","NA","NA"
"5567639903435895443","docs/source/conf.py","aif360","aif360","__version__","utility","NA","NA","NA"
"5567639903435895443","examples/common_utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","mlops/kubeflow/bias_detector_pytorch/src/fairness.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"5567639903435895443","mlops/kubeflow/bias_detector_pytorch/src/fairness.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_adversarial_debiasing.py","aif360","aif360.algorithms.inprocessing.AdversarialDebiasing","OldAdversarialDebiasing","algorithm","in","Multi objective optimization","Adversarial debiasing"
"5567639903435895443","tests/sklearn/test_adversarial_debiasing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_adversarial_debiasing.py","aif360","aif360.sklearn.datasets.fetch_adult","fetch_adult","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_adversarial_debiasing.py","aif360","aif360.sklearn.inprocessing.AdversarialDebiasing","AdversarialDebiasing","algorithm","in","Multi objective optimization","Adversarial debiasing"
"5567639903435895443","tests/sklearn/test_calibrated_equalized_odds.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"5567639903435895443","tests/sklearn/test_calibrated_equalized_odds.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_calibrated_equalized_odds.py","aif360","aif360.sklearn.datasets.fetch_adult","fetch_adult","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_calibrated_equalized_odds.py","aif360","aif360.sklearn.postprocessing.CalibratedEqualizedOdds","CalibratedEqualizedOdds","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"5567639903435895443","tests/sklearn/test_calibrated_equalized_odds.py","aif360","aif360.sklearn.postprocessing.PostProcessingMeta","PostProcessingMeta","mitigation","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.ColumnAlreadyDroppedWarning","ColumnAlreadyDroppedWarning","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.fetch_adult","fetch_adult","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.fetch_bank","fetch_bank","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.fetch_compas","fetch_compas","dataset","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.fetch_german","fetch_german","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.standardize_dataset","standardize_dataset","dataset","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.datasets.fetch_adult","fetch_adult","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.average_odds_difference","average_odds_difference","metric","group","separation","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.average_odds_error","average_odds_error","metric","group","separation","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.base_rate","base_rate","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.between_group_generalized_entropy_error","between_group_generalized_entropy_error","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.consistency_score","consistency_score","metric","individual","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.disparate_impact_ratio","disparate_impact_ratio","metric","group","independence","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.equal_opportunity_difference","equal_opportunity_difference","metric","group","separation","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.generalized_entropy_error","generalized_entropy_error","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.generalized_fnr","generalized_fnr","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.generalized_fpr","generalized_fpr","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.make_scorer","make_scorer","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.selection_rate","selection_rate","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.specificity_score","specificity_score","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.statistical_parity_difference","statistical_parity_difference","metric","utility","NA","NA"
"5567639903435895443","tests/sklearn/test_reweighing.py","aif360","aif360.algorithms.preprocessing.Reweighing","OrigReweighing","algorithm","pre","Resampling","Reweighing"
"5567639903435895443","tests/sklearn/test_reweighing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_reweighing.py","aif360","aif360.sklearn.datasets.fetch_adult","fetch_adult","NA","NA","NA","NA"
"5567639903435895443","tests/sklearn/test_reweighing.py","aif360","aif360.sklearn.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"5567639903435895443","tests/sklearn/test_reweighing.py","aif360","aif360.sklearn.preprocessing.ReweighingMeta","ReweighingMeta","algorithm","pre","Resampling","Reweighing"
"5567639903435895443","tests/test_classification_metric.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"5567639903435895443","tests/test_classification_metric.py","aif360","aif360.datasets.multiclass_label_dataset.MulticlassLabelDataset","MulticlassLabelDataset","NA","NA","NA","NA"
"5567639903435895443","tests/test_classification_metric.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_differential_fairness.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_differential_fairness.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_differential_fairness.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_disparate_impact_remover.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"5567639903435895443","tests/test_disparate_impact_remover.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_disparate_impact_remover.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_eq_odds_postprocessing.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"5567639903435895443","tests/test_eq_odds_postprocessing.py","aif360","aif360.algorithms.postprocessing.EqOddsPostprocessing","EqOddsPostprocessing","algorithm","post","Probabilistic label change","Equalized odds"
"5567639903435895443","tests/test_eq_odds_postprocessing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_eq_odds_postprocessing.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_lfr.py","aif360","aif360.algorithms.preprocessing.LFR","LFR","algorithm","pre","Data transformation","Learning fair representations"
"5567639903435895443","tests/test_lfr.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.data_preproc_functions.load_preproc_data_adult","load_preproc_data_adult","dataset","NA","NA","NA"
"5567639903435895443","tests/test_meta_classifier.py","aif360","aif360.algorithms.inprocessing.MetaFairClassifier","MetaFairClassifier","algorithm","in","Fairness constraints","Meta Fair classifier"
"5567639903435895443","tests/test_meta_classifier.py","aif360","aif360.algorithms.inprocessing.celisMeta.utils.getStats","getStats","utility","NA","NA","NA"
"5567639903435895443","tests/test_meta_classifier.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_meta_classifier.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_reweighing.py","aif360","aif360.algorithms.preprocessing.reweighing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"5567639903435895443","tests/test_reweighing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_sample_distortion_metric.py","aif360","aif360.datasets.StructuredDataset","StructuredDataset","dataset","utility","NA","NA"
"5567639903435895443","tests/test_sample_distortion_metric.py","aif360","aif360.metrics.SampleDistortionMetric","SampleDistortionMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_standard_datasets.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_standard_datasets.py","aif360","aif360.datasets.CompasDataset","CompasDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_standard_datasets.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"5567639903435895443","tests/test_standard_datasets.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5567639903435895443","tests/test_structured_dataset.py","aif360","aif360.datasets.StructuredDataset","StructuredDataset","dataset","utility","NA","NA"
"569006401811520168","UK Police Bias 2.py","aif360","aif360","datasets.BinaryLabelDataset","dataset","utility","NA","NA"
"569006401811520168","UK Police Bias 2.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"5898321192466604731","src/heart_disease/bias_identification.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"5898321192466604731","src/heart_disease/bias_identification.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"5898321192466604731","src/heart_disease/bias_identification.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5898321192466604731","src/heart_disease/common_utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"5898321192466604731","src/heart_disease/heart_dataset.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"5951986663901200927","models/basic-model/nn-model.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"5951986663901200927","models/basic-model/nn-model.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"5951986663901200927","models/basic-model/nn-model.py","aif360","aif360.sklearn.metrics","fm","metric","utility","NA","NA"
"6077423123167904445","python/aiffairness/aifserver/model.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"6077423123167904445","python/aiffairness/aifserver/model.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"6178409159567435633","utils.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"6178409159567435633","utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6191934837549684913","run_experiment.py","aif360","aif360","datasets.BinaryLabelDataset","dataset","utility","NA","NA"
"6191934837549684913","run_experiment.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"6191934837549684913","run_experiment.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"6191934837549684913","run_experiment.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6298548526393121608","parity/fair.py","aif360","aif360.algorithms.inprocessing.AdversarialDebiasing","AdversarialDebiasing","algorithm","in","Multi objective optimization","Adversarial debiasing"
"6298548526393121608","parity/fair.py","aif360","aif360.algorithms.inprocessing.PrejudiceRemover","PrejudiceRemover","algorithm","in","Regularization","Prejudice remover"
"6298548526393121608","parity/fair.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"6298548526393121608","parity/fair.py","aif360","aif360.algorithms.postprocessing.RejectOptionClassification","RejectOptionClassification","algorithm","post","Probabilistic label change","Reject option classification"
"6298548526393121608","parity/fair.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"6298548526393121608","parity/fair.py","aif360","aif360.algorithms.preprocessing.LFR","LFR","algorithm","pre","Data transformation","Learning fair representations"
"6298548526393121608","parity/fair.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"6298548526393121608","parity/fair.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"6298548526393121608","parity/fairness_metrics.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"6298548526393121608","parity/fairness_metrics.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"6298548526393121608","parity/fairness_metrics.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6345082520314590522","arxiv/utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6345082520314590522","boneage/utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6345082520314590522","botnets/utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6345082520314590522","celeba/utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6345082520314590522","census/utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6345082520314590522","utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6439095227937626829","Instances for model vulnerability and security/binary_label_dataset_metric.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"6439095227937626829","Instances for model vulnerability and security/binary_label_dataset_metric.py","aif360","aif360.metrics.DatasetMetric","DatasetMetric","metric","utility","NA","NA"
"6439095227937626829","Instances for model vulnerability and security/binary_label_dataset_metric.py","aif360","aif360.metrics.utils","compute_num_pos_neg","metric","utility","NA","NA"
"6439095227937626829","Instances for model vulnerability and security/german_dataset.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"6439095227937626829","Instances for model vulnerability and security/reweighing.py","aif360","aif360.algorithms.Transformer","Transformer","mitigation","utility","NA","NA"
"6439095227937626829","Instances for model vulnerability and security/reweighing.py","aif360","aif360.metrics.utils","compute_boolean_conditioning_vector","metric","utility","NA","NA"
"6463822924060651137","model/recid_model_test.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"6463822924060651137","model/recid_model_test.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"6463822924060651137","model/recid_model_test.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6484205128742661054","app.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"6484205128742661054","app.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"6484205128742661054","app.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6600385709258148773","deco/src/deco/FairnessExperiment.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"6600385709258148773","deco/src/deco/FairnessExperiment.py","aif360","aif360.algorithms.postprocessing.EqOddsPostprocessing","EqOddsPostprocessing","algorithm","post","Probabilistic label change","Equalized odds"
"6600385709258148773","deco/src/deco/FairnessExperiment.py","aif360","aif360.algorithms.postprocessing.RejectOptionClassification","RejectOptionClassification","algorithm","post","Probabilistic label change","Reject option classification"
"6600385709258148773","deco/src/deco/FairnessExperiment.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6600385709258148773","deco/src/deco/baselines.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"6600385709258148773","deco/src/deco/baselines.py","aif360","aif360.algorithms.postprocessing.EqOddsPostprocessing","EqOddsPostprocessing","algorithm","post","Probabilistic label change","Equalized odds"
"6600385709258148773","deco/src/deco/baselines.py","aif360","aif360.algorithms.postprocessing.RejectOptionClassification","RejectOptionClassification","algorithm","post","Probabilistic label change","Reject option classification"
"6600385709258148773","deco/src/deco/baselines.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6600385709258148773","deco/src/deco/benchmark.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6600385709258148773","deco/src/deco/fairness.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"6600385709258148773","posthoc.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"6600385709258148773","posthoc.py","aif360","aif360.algorithms.postprocessing.EqOddsPostprocessing","EqOddsPostprocessing","algorithm","post","Probabilistic label change","Equalized odds"
"6600385709258148773","posthoc.py","aif360","aif360.algorithms.postprocessing.RejectOptionClassification","RejectOptionClassification","algorithm","post","Probabilistic label change","Reject option classification"
"6600385709258148773","posthoc.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.data_preproc_functions.load_preproc_data_german","load_preproc_data_german","dataset","NA","NA","NA"
"6600385709258148773","posthoc.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"6600385709258148773","posthoc.py","aif360","aif360.datasets.BankDataset","BankDataset","dataset","NA","NA","NA"
"6600385709258148773","posthoc.py","aif360","aif360.datasets.CompasDataset","CompasDataset","dataset","NA","NA","NA"
"6605490675811655280","python/aiffairness/aifserver/model.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"6605490675811655280","python/aiffairness/aifserver/model.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"6722081018000485282","FairnessPrimitives/in_processing.py","aif360","aif360.algorithms.inprocessing","AdversarialDebiasing","algorithm","in","Multi objective optimization","Adversarial debiasing"
"6722081018000485282","FairnessPrimitives/in_processing.py","aif360","aif360.datasets","BinaryLabelDataset","dataset","utility","NA","NA"
"6722081018000485282","FairnessPrimitives/post_processing.py","aif360","aif360.algorithms.postprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"6722081018000485282","FairnessPrimitives/post_processing.py","aif360","aif360.algorithms.postprocessing","EqOddsPostprocessing","algorithm","post","Probabilistic label change","Equalized odds"
"6722081018000485282","FairnessPrimitives/post_processing.py","aif360","aif360.algorithms.postprocessing","RejectOptionClassification","algorithm","post","Probabilistic label change","Reject option classification"
"6722081018000485282","FairnessPrimitives/post_processing.py","aif360","aif360.datasets","BinaryLabelDataset","dataset","utility","NA","NA"
"6722081018000485282","FairnessPrimitives/pre_processing.py","aif360","aif360.algorithms.preprocessing","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"6722081018000485282","FairnessPrimitives/pre_processing.py","aif360","aif360.algorithms.preprocessing","LFR","algorithm","pre","Data transformation","Learning fair representations"
"6722081018000485282","FairnessPrimitives/pre_processing.py","aif360","aif360.algorithms.preprocessing","Reweighing","algorithm","pre","Resampling","Reweighing"
"6722081018000485282","FairnessPrimitives/pre_processing.py","aif360","aif360.datasets","BinaryLabelDataset","dataset","utility","NA","NA"
